"EIN2","OBJECTID","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_AMENDED_X","RETURN_GROUP_X","RETURN_PARTIAL_X","RETURN_TAXPER_DAYS","RETURN_TIME_STAMP","RETURN_TYPE","TAX_PERIOD_BEGIN_DATE","TAX_PERIOD_END_DATE","TAX_YEAR","URL","VERSION","TABLE_ID","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_NAME_ORG_L1","F9_07_COMP_DTK_NAME_ORG_L2","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_AVE_HOUR_WEEK_RL","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00009","","","","GRETA WU MA CRC","SECRETARY","1","","X","","X","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00011","","","","VINCENT SCHIMIZZI CPA","VICE CHAIRPERSON (ENDED 9/30/23)","1","","X","","X","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00010","","","","MARILYN TARRANT CPA CHC","TREASURER","1","","X","","X","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00012","","","","MITCHELL TOMLINSON MA","CHAIRPERSON","1","","X","","X","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00002","","","","TORI RICHARDS SHRM-CP","DIRECTOR OF HUMAN RESOURCES","40","","","","","","X","","106643","0","5623"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00008","","","","MICHAEL STOKES CPA","DIRECTOR (ENDED 5/23/23)","1","","X","","","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00005","","","","NATE VANDERLAAN","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00007","","","","JUSTIN WALWORTH","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00003","","","","JOHN MCGINNITY MS PA-C","DIRECTOR (STARTED 6/28/23)","1","","X","","","","","","0","0","0"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00001","","","","TAMMY HANNAH MBA OTRL CBIS","PRESIDENT AND CEO","40","","","","X","","","","178261","0","31949"
"EIN-38-1413585","OID-202441359349308274","381413585","UNIVERSITY REHABILITATION ALLIANCE INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:03:42Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308274_public.xml","2023v5.0","TID-00004","","","","J'AIMEE LIPPERT DO","DIRECTOR (STARTED 11/13/23)","1","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00002","","","","JIM BRUNNER","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00001","","","","MELINDA BRADLEY","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00008","","","","SCOTT MANWELL","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00013","","","","MORGAN QUINN","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00017","","","","ADAM WORL","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00003","","","","KIM COOLMAN","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00020","","","","MARY DELONG","SECRETARY","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00004","","","","BRANDON FETTER","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00005","","","","ERIC FIELDS","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00022","","","","STEPHANIE GREMEL","TREASURER","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00019","","","","TABITHA YODER","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00018","","","","BURR WORL","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00021","","","","RYAN DROWN","ASST SECRETA","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00010","","","","AMBER MESSERSMITH","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00014","","","","TERRY ROUSH","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00006","","","","KELLI FIELDS","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00016","","","","RANDI TROYER","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00009","","","","BRYAN MARTIN","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00023","","","","ANDREW HIX","VICE PRESIDE","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00007","","","","COLTON HELVIE","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00024","","","","KYLE SHAFER","PRESIDENT","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00025","","","","PEGGY WAGENER","ASST TREASUR","2","","","","X","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00015","","","","CADE SHARP","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00012","","","","GAIL PHIPPS","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-35-1098481","OID-202441359349308614","351098481","GRANT COUNTY FAIR ASSOC INC","","FALSE","FALSE","FALSE","365","2024-05-14T19:16:07Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349308614_public.xml","2023v5.0","TID-00011","","","","DUANE PHIPPS","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-86-2928792","OID-202441369349204079","862928792","Crush ALS Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:41:44Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349204079_public.xml","2023v5.0","TID-00003","0","","","Doug Jensen","treasurer","10","","","","","","","","0","","0"
"EIN-86-2928792","OID-202441369349204079","862928792","Crush ALS Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:41:44Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349204079_public.xml","2023v5.0","TID-00004","0","","","Jeff Thompson","Secretary","10","","","","","","","","0","","0"
"EIN-86-2928792","OID-202441369349204079","862928792","Crush ALS Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:41:44Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349204079_public.xml","2023v5.0","TID-00001","0","","","Jeff Eliason","President","10","","","","","","","","0","","0"
"EIN-86-2928792","OID-202441369349204079","862928792","Crush ALS Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:41:44Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349204079_public.xml","2023v5.0","TID-00002","0","","","Lisa Eliason","Vice President","10","","","","","","","","0","","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00005","","","","Rand Rowland","Treasurer","1","0","X","","X","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00002","","","","Andrew Lee","COO","40","0","","","X","","","","48541","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00003","","","","Dylan Cross","Chairman","1","0","X","","X","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00006","","","","Annika Rowland","Director","1","0","X","","","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00004","","","","Melissa Cross","Secretary","1","0","X","","X","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00008","","","","Kaylin Yang","Director","1","0","X","","","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00001","","","","Brian Grasso","Executive Dir.","40","0","","","X","","","","0","75000","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00010","","","","Mitchell Dugan","Director","1","0","X","","","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00007","","","","Angelique Solomon","Director","1","0","X","","","","","","0","0","0"
"EIN-81-2367982","OID-202441369349301219","812367982","Simple Charity Inc","","FALSE","FALSE","FALSE","365","2024-05-15T11:18:34Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301219_public.xml","2023v5.0","TID-00009","","","","Paige Hrubik","Director","1","0","X","","","","","","0","0","0"
"EIN-22-2361132","OID-202441369349304889","222361132","Sea Girt Lighthouse Citizens Committee Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:26:03Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349304889_public.xml","2023v5.0","TID-00001","","","","William Mountford","Treasurer","1","","","","X","","","","0","0","0"
"EIN-22-2361132","OID-202441369349304889","222361132","Sea Girt Lighthouse Citizens Committee Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:26:03Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349304889_public.xml","2023v5.0","TID-00002","","","","Jude Meehan","President","0.25","","","","X","","","","0","0","0"
"EIN-22-2361132","OID-202441369349304889","222361132","Sea Girt Lighthouse Citizens Committee Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:26:03Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349304889_public.xml","2023v5.0","TID-00004","","","","Dr Peter Halas","Vice President","0.25","","","","X","","","","0","0","0"
"EIN-22-2361132","OID-202441369349304889","222361132","Sea Girt Lighthouse Citizens Committee Inc","","FALSE","FALSE","FALSE","365","2024-05-15T15:26:03Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349304889_public.xml","2023v5.0","TID-00003","","","","Laura D'Avella","Secretary","0.25","","","","X","","","","0","0","0"
"EIN-46-5318510","OID-202441499349300604","465318510","DEBRE GENET MEDHANEALEM TIGRAY","ORTHODOX TEWAHDO CHURCH DGM TOT","FALSE","FALSE","FALSE","365","2024-05-27T23:28:44Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441499349300604_public.xml","2023v5.0","TID-00002","","","","HAILU","HAILU","10","0","X","","","","","","0","0","0"
"EIN-46-5318510","OID-202441499349300604","465318510","DEBRE GENET MEDHANEALEM TIGRAY","ORTHODOX TEWAHDO CHURCH DGM TOT","FALSE","FALSE","FALSE","365","2024-05-27T23:28:44Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441499349300604_public.xml","2023v5.0","TID-00001","","","","TEMESGEN G","ASMELASH","40","0","X","","","","","","0","0","0"
"EIN-46-5318510","OID-202441499349300604","465318510","DEBRE GENET MEDHANEALEM TIGRAY","ORTHODOX TEWAHDO CHURCH DGM TOT","FALSE","FALSE","FALSE","365","2024-05-27T23:28:44Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441499349300604_public.xml","2023v5.0","TID-00004","","","","TADESSE H","KIDANU","20","0","X","","","","","","0","0","0"
"EIN-46-5318510","OID-202441499349300604","465318510","DEBRE GENET MEDHANEALEM TIGRAY","ORTHODOX TEWAHDO CHURCH DGM TOT","FALSE","FALSE","FALSE","365","2024-05-27T23:28:44Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441499349300604_public.xml","2023v5.0","TID-00003","","","","TIDEG G","TIDEG","20","0","X","","","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00010","","","","Diane Allen","Director","1","0","X","","","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00009","","","","Kelly Copeland","Director","1","0","X","","","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00002","","","","Dan Tosch","President","2","0","X","","X","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00008","","","","Tom Barnes","Director","1","0","X","","","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00003","","","","Colin Texter","Vice President","2","0","X","","X","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00005","","","","Lynn Smolenyak","Treasurer","2","0","X","","X","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00007","","","","Bill Wadland","Director","1","0","X","","","","","","0","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00001","","","","Stan Carroll","Director","3","0","","","X","","","","9000","0","0"
"EIN-31-6329012","OID-202441529349300349","316329012","Lake Charlevoix Mariners Inc","","FALSE","FALSE","FALSE","365","2024-05-31T21:21:10Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441529349300349_public.xml","2023v5.0","TID-00004","","","","Andy Allen","Secretary","2","0","X","","X","","","","0","0","0"
